,Concept_ID,en,de
,,got,"erhalten"
,,got,"gebracht"
,,got,"wurde"
,,got,"gestiegen"
,,got,"kam"
,,got,"bekam"
,,got,"muss"
,,got,"wurden"
,,got,"haben"
,,thoughtful,"aufmerksame"
,,attentive,"aufmerksame"
,,perceptive,"aufmerksame"
,,quantities,"mengen"
,,quick,"vorschnell"
,,quick,"rasch"
,,quick,"schnell"
,,hasty,"vorschnell"
,,farm,"landwirtschaftliche"
,,farming,"ackerbau"
,,farming,"landwirtschaftliche"
,,farming,"landwirtschaft"
,,farming,"landwirtschaftlichen"
,,accusing,"beschuldigt"
,,three,"fünf"
,,three,"vier"
,,section,"bereich"
,,section,"sektor"
,,field,"einsatz"
,,field,"bereich"
,,behind,"hinter"
,,after,"nachdem"
,,after,"nachwirkungen"
,,after,"nach"
,,after,"hinter"
,,wearing,"tragen"
,,wearing,"trägt"
,,carry,"tragen"
,,lead,"führungspersönlichkeiten"
,,lead,"führende"
,,lead,"vorangehen"
,,lead,"führen"
,,lead,"führungsposition"
,,lead,"zurückführen"
,,lead,"führt"
,,run,"betreiben"
,,run,"davonlaufen"
,,run,"laufen"
,,run,"laufe"
,,run,"leitet"
,,run,"geführt"
,,run,"führen"
,,run,"begegnen"
,,transportation,"mobilität"
,,agility,"mobilität"
,,agility,"beweglichkeit"
,,hate,"ungern"
,,sorry,"ungern"
,,backup,"unterstützung"
,,backup,"b"
,,backup,"rückendeckung"
,,firsthand,"anschauung"
,,opinion,"meinung"
,,opinion,"anschauung"
,,beliefs,"anschauung"
,,created,"entstanden"
,,created,"schufen"
,,created,"geschaffen"
,,created,"entstand"
,,recession,"krise"
,,recession,"rezession"
,,depression,"rezession"
,,downturn,"rezession"
,,certainly,"sicherlich"
,,surely,"sicherlich"
,,bigger,"größeren"
,,bigger,"größere"
,,bigger,"größer"
,,demonstrate,"demonstrieren"
,,show,"zeigt"
,,show,"demonstrieren"
,,show,"aufweisen"
,,show,"aufzuweisen"
,,show,"bloßstellen"
,,show,"weisen"
,,show,"zeigte"
,,demonstration,"demonstrieren"
,,previously,"bisher"
,,far,"bisher"
,,far,"weitaus"
,,far,"weit"
,,far,"wesentlich"
,,yet,"bisher"
,,yet,"noch"
,,yet,"dennoch"
,,great,"große"
,,great,"chinesische"
,,great,"großem"
,,great,"chinesischen"
,,great,"großen"
,,great,"groß"
,,great,"hohe"
,,discontent,"unzufriedenheit"
,,dissatisfaction,"unzufriedenheit"
,,unhappiness,"unzufriedenheit"
,,demands,"forderung"
,,demands,"fordert"
,,demanding,"fordert"
,,strangers,"fremden"
,,stranger,"fremd"
,,stranger,"fremden"
,,strange,"seltsam"
,,strange,"seltsames"
,,strange,"seltsamen"
,,strange,"fremd"
,,strange,"fremden"
,,going,"steigende"
,,going,"gehen"
,,going,"angegangen"
,,going,"beschreitet"
,,going,"stürzt"
,,travels,"beschreitet"
,,talking,"unterhält"
,,talking,"unterhalten"
,,talking,"rede"
,,talking,"gesprochen"
,,talk,"unterhält"
,,talk,"unterhalten"
,,talk,"rede"
,,leave,"lassen"
,,leave,"aufbrechen"
,,leave,"brachliegen"
,,leave,"gehen"
,,leave,"abreise"
,,break,"zusammenbruch"
,,break,"aufbrechen"
,,break,"brachen"
,,break,"bruch"
,,seize,"ergreifen"
,,taking,"eingehen"
,,taking,"nimmt"
,,taking,"übernehmen"
,,taking,"ergreifen"
,,displaying,"aufweisen"
,,maxed,"ausgeschöpft"
,,plus,"außerdem"
,,plus,"zudem"
,,besides,"überdies"
,,besides,"außerdem"
,,besides,"abgesehen"
,,besides,"zudem"
,,develop,"entwickeln"
,,evolve,"entwickeln"
,,meant,"bedeuteten"
,,meant,"bedeutete"
,,mean,"bedeuten"
,,mean,"bedeutet"
,,mean,"bedeuteten"
,,mean,"zwar"
,,mean,"bedeutete"
,,embarrassed,"verlegenheit"
,,embarrassment,"blamage"
,,embarrassment,"verlegenheit"
,,gasoline,"benzin"
,,gasoline,"treibstoff"
,,enforcement,"polizeibehörden"
,,lifer,"lebenslänglicher"
,,lifer,"lebenslänglichen"
,,lifetime,"lebenslangen"
,,lifetime,"jahrhunderts"
,,lifetime,"lebenszeit"
,,lifetime,"lebenslange"
,,lifetime,"lebenslang"
,,lifetime,"lebenslänglicher"
,,lifetime,"lebenslanger"
,,wait,"warten"
,,waiting,"warten"
,,train,"auszubilden"
,,training,"auszubilden"
,,insists,"beharrt"
,,insists,"besteht"
,,insisting,"beharrt"
,,just,"doch"
,,just,"gerade"
,,just,"nur"
,,just,"bloße"
,,change,"veränderten"
,,change,"veränderungen"
,,change,"klimawandel"
,,change,"klimaschutz"
,,change,"änderungen"
,,change,"änderten"
,,change,"revidieren"
,,change,"klimawandels"
,,pollute,"klimaschutz"
,,invoices,"rechnungen"
,,bill,"rechnungen"
,,bill,"stromrechnung"
,,homicide,"mord"
,,homicide,"mordes"
,,running,"leitet"
,,running,"davonlaufen"
,,running,"betreiben"
,,lying,"lagen"
,,position,"lage"
,,position,"standpunkt"
,,position,"haltung"
,,position,"führungsposition"
,,position,"situation"
,,leadership,"führungsposition"
,,charges,"minderung"
,,charges,"stromkosten"
,,charges,"anklagepunkten"
,,charges,"anklage"
,,charges,"anklagepunkte"
,,indictment,"anklagepunkte"
,,vary,"variieren"
,,vary,"variiert"
,,varying,"variieren"
,,varying,"variiert"
,,something,"was"
,,agrarian,"agrarwirtschaft"
,,agrarian,"landwirtschaftlichen"
,,agriculture,"agrarwirtschaft"
,,agriculture,"ackerbau"
,,agriculture,"landwirtschaft"
,,examined,"untersuchten"
,,investigated,"untersuchten"
,,investigated,"ermittelte"
,,investigating,"untersuchten"
,,investigating,"ermittelte"
,,consumption,"verbrauch"
,,use,"einzusetzen"
,,use,"verbrauch"
,,use,"angewendet"
,,mileage,"verbrauch"
,,judge,"beurteilen"
,,know,"bekannt"
,,know,"erfahren"
,,know,"beurteilen"
,,know,"verstehen"
,,know,"wissen"
,,britain,"großbritannien"
,,britain,"england"
,,britain,"britische"
,,english,"sprache"
,,english,"england"
,,english,"britische"
,,sentimental,"geprägte"
,,laden,"geprägte"
,,oriented,"geprägte"
,,finds,"findet"
,,traveled,"reiste"
,,travelled,"reiste"
,,went,"gegangen"
,,went,"angegangen"
,,went,"reiste"
,,tourists,"touristen"
,,tourist,"touristen"
,,tourism,"touristen"
,,board,"verpflegung"
,,board,"logie"
,,analogue,"logie"
,,among,"unter"
,,play,"spiele"
,,play,"spielen"
,,play,"spiel"
,,playing,"spiele"
,,playing,"spielen"
,,organization,"organisation"
,,organisation,"organisation"
,,operation,"einsatz"
,,operation,"aktion"
,,operation,"organisation"
,,stepped,"traten"
,,stepped,"trat"
,,kicked,"traten"
,,kicked,"trat"
,,joined,"schlossen"
,,joined,"trat"
,,level,"maß"
,,level,"standards"
,,level,"niveau"
,,levels,"werte"
,,levels,"niveau"
,,standards,"standards"
,,standards,"niveau"
,,standards,"normen"
,,standards,"lebensstandards"
,,challenge,"herausforderungen"
,,challenged,"herausforderungen"
,,get,"legen"
,,get,"bekommt"
,,get,"abbringen"
,,get,"setzt"
,,get,"bringen"
,,get,"vorauseilen"
,,get,"geben"
,,get,"aufzutreiben"
,,get,"erhalten"
,,get,"abheben"
,,get,"bereiten"
,,get,"senken"
,,get,"finden"
,,get,"kommen"
,,get,"erreichen"
,,get,"erhält"
,,get,"bringt"
,,get,"erhielten"
,,get,"zurück"
,,get,"beschaffen"
,,get,"bestellen"
,,get,"steigen"
,,get,"angelangt"
,,get,"schaffen"
,,get,"aufbringen"
,,get,"klarkommen"
,,get,"bekommen"
,,get,"erzielen"
,,get,"motivieren"
,,get,"abzurechnen"
,,get,"engagieren"
,,get,"bekam"
,,get,"verstehen"
,,achieve,"erzielen"
,,achieve,"erreichen"
,,bars,"gitter"
,,grid,"gitter"
,,jail,"gefängnis"
,,jail,"haft"
,,jail,"gefängnisstrafe"
,,jail,"gitter"
,,jail,"einsitzen"
,,jail,"haftstrafe"
,,about,"bedeuten"
,,about,"mit"
,,about,"begriff"
,,about,"bezüglich"
,,about,"wegen"
,,about,"darum"
,,about,"darüber"
,,about,"über"
,,about,"davon"
,,about,"rund"
,,about,"bezug"
,,about,"von"
,,about,"um"
,,nourishment,"nahrung"
,,sustenance,"nahrung"
,,village,"dorf"
,,town,"dorf"
,,villagers,"dorf"
,,marked,"geprägt"
,,minted,"geprägt"
,,word,"wort"
,,words,"wort"
,,say,"wort"
,,say,"sagte"
,,say,"zufolge"
,,survive,"überleben"
,,survival,"überleben"
,,live,"lebensweisen"
,,live,"erleben"
,,live,"leben"
,,live,"lebt"
,,live,"überleben"
,,tablets,"schlaftabletten"
,,group,"gruppen"
,,group,"gruppe"
,,bunch,"gruppe"
,,says,"steht"
,,says,"laut"
,,says,"behauptet"
,,received,"erhielten"
,,received,"erhalten"
,,received,"erhielt"
,,greenie,"öko"
,,eco,"umweltfreundlich"
,,eco,"öko"
,,time,"wenn"
,,time,"vollzeit"
,,time,"lebenszeit"
,,time,"langem"
,,time,"mal"
,,time,"jahren"
,,time,"zeit"
,,time,"jahre"
,,actions,"vorgehens"
,,actions,"aktionen"
,,procedure,"vorgehens"
,,while,"langem"
,,while,"lange"
,,while,"während"
,,while,"zeit"
,,during,"zuge"
,,during,"während"
,,resist,"sträuben"
,,rich,"reich"
,,empire,"reich"
,,kingdom,"reich"
,,kingdom,"großbritannien"
,,death,"tod"
,,death,"todes"
,,died,"tod"
,,died,"todes"
,,dead,"tod"
,,hardest,"härtesten"
,,toughest,"härtesten"
,,collapse,"zusammenbruch"
,,improve,"verbesserung"
,,upgrade,"verbesserung"
,,compromised,"kompromiss"
,,compromised,"gefährdet"
,,compromised,"kompromittieren"
,,danger,"gefährdet"
,,act,"verhalten"
,,act,"handelt"
,,act,"handeln"
,,accordingly,"dementsprechend"
,,loaded,"geladen"
,,downloaded,"geladen"
,,electrical,"stromkosten"
,,executives,"führungskräften"
,,executives,"führungskräfte"
,,executive,"manager"
,,executive,"führungskräfte"
,,responsible,"verantwortung"
,,responsible,"verantwortlich"
,,responsible,"verantworten"
,,responsible,"hauptverantwortung"
,,charge,"berechnen"
,,charge,"verantwortlich"
,,charge,"anklage"
,,love,"ärmsten"
,,love,"gerne"
,,love,"ineinander"
,,quickest,"schnellsten"
,,faster,"schneller"
,,faster,"schnellsten"
,,decay,"verfall"
,,deterioration,"verfall"
,,relationship,"verhältnis"
,,relationship,"beziehung"
,,relationships,"beziehungen"
,,relationships,"beziehung"
,,academia,"akademische"
,,academics,"akademische"
,,factor,"faktor"
,,factor,"faktoren"
,,element,"faktor"
,,thing,"teil"
,,thing,"faktor"
,,thing,"geste"
,,narrow,"einzugrenzen"
,,narrow,"engen"
,,contain,"einzudämmen"
,,contain,"einzugrenzen"
,,continue,"weiterhin"
,,continue,"weiter"
,,continue,"fortsetzen"
,,there,"dortigen"
,,there,"da"
,,there,"es"
,,there,"hier"
,,there,"dabei"
,,there,"einher"
,,here,"hierbei"
,,here,"da"
,,here,"jetzt"
,,here,"hier"
,,here,"gegend"
,,alarmingly,"alarmierend"
,,gone,"angestiegen"
,,gone,"aufgebraucht"
,,gone,"gegangen"
,,gone,"gestiegen"
,,gone,"vergangen"
,,gone,"weg"
,,risen,"angestiegen"
,,met,"getroffen"
,,met,"gelernt"
,,met,"begegneten"
,,uptick,"aufwärtstrend"
,,upward,"aufwärtstrend"
,,movement,"aufwärtstrend"
,,extent,"ausmaß"
,,extent,"umfang"
,,extent,"maße"
,,scale,"ausmaß"
,,magnitude,"ausmaß"
,,minimize,"minimieren"
,,minimize,"minimierung"
,,minimize,"minimiert"
,,minimized,"minimiert"
,,minimizes,"minimiert"
,,last,"vergangenem"
,,last,"gestern"
,,last,"vergangenen"
,,last,"letzten"
,,last,"last"
,,fact,"vergangenem"
,,fact,"eigentlich"
,,fact,"tatsache"
,,foods,"nahrungsmittel"
,,foods,"lebensmitteln"
,,foods,"lebensmittel"
,,supplies,"nahrungsmittel"
,,supplies,"essensvorräte"
,,analyst,"analytiker"
,,analyst,"analysten"
,,shrink,"analytiker"
,,shrink,"analysten"
,,cops,"polizisten"
,,cops,"polizei"
,,cop,"polizisten"
,,cop,"polizei"
,,cop,"polizist"
,,b,"b"
,,autotrophs,"b"
,,bench,"bank"
,,banks,"bank"
,,care,"gesundheitswesen"
,,care,"achtsamkeit"
,,care,"versorgen"
,,care,"gesundheitspflege"
,,closes,"schließt"
,,closing,"schließen"
,,closing,"schließt"
,,hired,"beauftragt"
,,assigned,"beauftragt"
,,ordered,"beauftragt"
,,entirely,"gänzlich"
,,completely,"gänzlich"
,,utterly,"gänzlich"
,,provisions,"nahrungsmittelvorräte"
,,muster,"aufbringen"
,,pronounced,"ausgeprägt"
,,deep,"tiefgreifend"
,,deep,"ausgeprägt"
,,developed,"ausgeprägt"
,,developed,"entwickelte"
,,warn,"warnen"
,,warn,"gewarnt"
,,warn,"warnten"
,,warning,"warnen"
,,warning,"warnten"
,,weakened,"geschwächte"
,,scope,"umfang"
,,circumference,"umfang"
,,deny,"bestreiten"
,,argue,"bestreiten"
,,denying,"bestreiten"
,,self,"selbstversorgung"
,,self,"selbstversorger"
,,sustaining,"selbstversorger"
,,sufficient,"selbstversorger"
,,good,"saubere"
,,good,"viel"
,,nice,"sauberer"
,,nice,"saubere"
,,langer,"langer"
,,rapidly,"rasant"
,,fast,"rasch"
,,fast,"rasant"
,,fast,"schnellstem"
,,fast,"schnell"
,,falling,"stürzt"
,,fall,"wegfallen"
,,fall,"fallen"
,,fall,"rückzug"
,,fall,"antreten"
,,fall,"stürzt"
,,leader,"führer"
,,leader,"anführer"
,,head,"anführer"
,,led,"führten"
,,led,"geführt"
,,led,"führte"
,,fallow,"brachliegendem"
,,fallow,"brachliegen"
,,fallow,"brachland"
,,wasteland,"brachland"
,,guess,"rate"
,,advise,"rate"
,,suggest,"rate"
,,holding,"zusammenhält"
,,holding,"hält"
,,now,"derzeitigen"
,,now,"gerade"
,,now,"nun"
,,now,"bereits"
,,now,"jetzt"
,,now,"momentan"
,,moment,"momentan"
,,currently,"momentan"
,,patient,"patienten"
,,patient,"patientinnen"
,,purpose,"absicht"
,,intention,"absicht"
,,intent,"absicht"
,,modifications,"veränderungen"
,,lot,"oft"
,,lot,"viel"
,,lot,"deutlich"
,,lot,"häufig"
,,lot,"weitaus"
,,lot,"viele"
,,lot,"wesentlich"
,,next,"neben"
,,beside,"neben"
,,nature,"umweltbewusste"
,,nature,"natürlichen"
,,lovers,"umweltbewusste"
,,resourceful,"umweltbewusste"
,,faint,"schwache"
,,apart,"voneinander"
,,associated,"einher"
,,cultural,"kultur"
,,civilization,"kultur"
,,clerks,"büroangestellte"
,,workers,"arbeiter"
,,workers,"krankenhausmitarbeiter"
,,workers,"büroangestellte"
,,speed,"geschwindigkeit"
,,speed,"tempo"
,,pace,"tempo"
,,startling,"alarmierende"
,,disturbing,"alarmierenden"
,,disturbing,"alarmierende"
,,disturbing,"beunruhigendes"
,,endangered,"gefährdetsten"
,,endangered,"gefährdeten"
,,hands,"habhaft"
,,hands,"hand"
,,lay,"niederzulegen"
,,lay,"habhaft"
,,looking,"wirkende"
,,looking,"angesehen"
,,looking,"suchten"
,,looked,"angesehen"
,,looked,"suchten"
,,feel,"empfunden"
,,feel,"spüren"
,,sense,"spüren"
,,feeling,"missmut"
,,feeling,"empfunden"
,,feeling,"spüren"
,,meet,"trifft"
,,meet,"begegnen"
,,meet,"treffen"
,,expose,"bloßstellen"
,,bureaucrat,"bürokraten"
,,bureaucratic,"bürokraten"
,,stopping,"aufzuhalten"
,,stopping,"stoppen"
,,stopping,"gestoppt"
,,hierarchy,"hierarchie"
,,chain,"hierarchie"
,,rank,"hierarchie"
,,encouraged,"gefördert"
,,encouraged,"ermutigt"
,,nurtured,"gefördert"
,,sponsored,"gefördert"
,,insist,"beharren"
,,persist,"beharren"
,,lifers,"berufspolitiker"
,,lifers,"lebenslänglichen"
,,resource,"ressourcen"
,,general,"allgemeinen"
,,example,"beispielsweise"
,,instance,"beispielsweise"
,,technology,"technologische"
,,technology,"technologischer"
,,technology,"technologien"
,,technology,"technik"
,,technology,"technologischen"
,,tech,"technische"
,,tech,"technologische"
,,tech,"technischer"
,,tech,"technologien"
,,tech,"technik"
,,tech,"technologischen"
,,various,"verschiedenen"
,,various,"verschiedene"
,,several,"verschiedenen"
,,several,"verschiedene"
,,incidents,"vorfälle"
,,events,"vorfälle"
,,events,"ereignissen"
,,things,"vorfälle"
,,things,"faktoren"
,,things,"anderem"
,,things,"sachen"
,,things,"situation"
,,society,"gemeinschaft"
,,society,"gesellschaften"
,,society,"gesellschaft"
,,society,"gesellschaftlichen"
,,companies,"energielieferanten"
,,companies,"gesellschaften"
,,companies,"stromkonzerne"
,,mate,"kamerad"
,,mate,"gefährte"
,,fellow,"genosse"
,,fellow,"gefährte"
,,lifelong,"lebenslangen"
,,lifelong,"lebenslange"
,,lifelong,"lebenslanger"
,,reports,"berichte"
,,report,"berichte"
,,records,"berichte"
,,suffers,"leidet"
,,escaped,"ausgebrochene"
,,protesting,"protestiert"
,,protesting,"protestieren"
,,protesting,"protest"
,,protests,"protest"
,,transferred,"versetzt"
,,drop,"rückgang"
,,drop,"fallen"
,,dropped,"fallen"
,,prosecution,"anklage"
,,question,"problematik"
,,leads,"hinweise"
,,leads,"führt"
,,brings,"betont"
,,brings,"führt"
,,vigilance,"wachsamkeit"
,,guard,"wachsamkeit"
,,alertness,"wachsamkeit"
,,showing,"zeigte"
,,showing,"zeigt"
,,showing,"beinhalteten"
,,cub,"junges"
,,characterize,"charakterisieren"
,,characterise,"charakterisieren"
,,characterised,"charakterisieren"
,,industry,"ölindustrie"
,,rumpus,"khartum"
,,why,"daher"
,,why,"deshalb"
,,why,"deswegen"
,,why,"grund"
,,so,"somit"
,,so,"also"
,,so,"deshalb"
,,so,"sodass"
,,so,"daher"
,,so,"darum"
,,so,"nun"
,,so,"so"
,,so,"folglich"
,,so,"und"
,,so,"damit"
,,so,"ebenso"
,,so,"deswegen"
,,states,"inflationsrate"
,,stash,"inflationsrate"
,,encouraging,"ermutigt"
,,encouraging,"ermutigen"
,,futche,"lebenserhalt"
,,designated,"ausgewiesene"
,,proven,"ausgewiesene"
,,safe,"sicher"
,,safe,"sicherheit"
,,security,"sicherheit"
,,safety,"sicherheit"
,,re,"erneute"
,,re,"erneut"
,,tradition,"traditionen"
,,tradition,"traditionellen"
,,upset,"erschüttern"
,,upset,"verärgert"
,,upset,"bestürzt"
,,upset,"erschüttert"
,,devastated,"bestürzt"
,,devastated,"erschüttert"
,,devastated,"entbrannten"
,,distraught,"bestürzt"
,,provider,"versorger"
,,provider,"anbieter"
,,supplier,"lieferanten"
,,supplier,"zulieferer"
,,supplier,"versorger"
,,supplier,"anbieter"
,,vendors,"anbieter"
,,pounds,"pfund"
,,pound,"pfund"
,,quid,"pfund"
,,career,"berufspolitiker"
,,career,"hauptberufliche"
,,politicians,"berufspolitiker"
,,greener,"grüner"
,,chance,"chancen"
,,chance,"möglichkeit"
,,crisis,"krise"
,,slump,"krise"
,,maintain,"aufrechterhalten"
,,sustain,"aufrechterhalten"
,,bet,"gesetzt"
,,bet,"setze"
,,learn,"gelernt"
,,learn,"erfahren"
,,reach,"erreicht"
,,reach,"erreichen"
,,achieved,"erreicht"
,,reinforced,"verstärkt"
,,amplified,"verstärkt"
,,through,"durch"
,,factions,"gruppierungen"
,,groupings,"gruppierungen"
,,consciousness,"bewusstsein"
,,conscious,"bewusstsein"
,,clear,"deutlich"
,,clear,"gesichert"
,,clear,"abholzen"
,,clear,"klären"
,,clear,"durchgängig"
,,clearly,"deutlich"
,,base,"spielberg"
,,base,"basis"
,,basis,"basis"
,,based,"basis"
,,based,"beruht"
,,based,"aufgrund"
,,coming,"kommt"
,,coming,"kommen"
,,beneath,"unterhalb"
,,underneath,"darunter"
,,underneath,"unterhalb"
,,science,"wissenschaftliche"
,,science,"wissenschaft"
,,scientific,"wissenschaftliche"
,,scientific,"wissenschaft"
,,scientists,"wissenschaft"
,,demand,"forderung"
,,claim,"forderung"
,,claim,"geltend"
,,delivery,"lieferanten"
,,differently,"anders"
,,differently,"unterschiedlich"
,,varies,"variiert"
,,varies,"unterschiedlich"
,,christopher,"chris"
,,greens,"grünen"
,,glaucoma,"grünen"
,,bring,"einzuführen"
,,bring,"bringt"
,,bring,"senken"
,,bring,"einzulagern"
,,bring,"hervorzubringen"
,,bring,"einführen"
,,bring,"bringen"
,,weaker,"schwächer"
,,weakening,"schwächer"
,,fading,"schwächer"
,,fading,"schwindende"
,,murdering,"mordenden"
,,murdering,"mordender"
,,murderous,"mordenden"
,,murderous,"mordender"
,,homicidal,"mordenden"
,,homicidal,"mordender"
,,presence,"anwesenheit"
,,being,"sein"
,,being,"anwesenheit"
,,attendance,"anwesenheit"
,,overworked,"überarbeitete"
,,overworked,"überarbeitetes"
,,rewrite,"überarbeitete"
,,add,"hinzu"
,,arms,"arme"
,,arms,"armen"
,,until,"bis"
,,till,"bis"
,,voices,"stimmen"
,,votes,"stimmen"
,,vote,"stimmen"
,,answer,"verantworten"
,,answer,"antwort"
,,answer,"antworteten"
,,specialty,"fachrichtung"
,,department,"fachrichtung"
,,doctor,"fachrichtung"
,,breach,"bruch"
,,fracture,"bruch"
,,resultant,"resultierenden"
,,react,"reaktion"
,,react,"reagieren"
,,respond,"reagieren"
,,capital,"hauptstadt"
,,city,"hauptstadt"
,,capitol,"hauptstadt"
,,process,"prozesses"
,,process,"prozess"
,,before,"vorauseilen"
,,before,"vor"
,,before,"davor"
,,before,"bereits"
,,stay,"bleibt"
,,stay,"bleiben"
,,administration,"regierung"
,,authorities,"regierung"
,,think,"denken"
,,think,"überdenken"
,,think,"halten"
,,think,"bedacht"
,,think,"meinung"
,,overloaded,"überarbeitetes"
,,alliances,"bündnisse"
,,alliance,"bündnisse"
,,allies,"bündnisse"
,,artist,"künstler"
,,artists,"künstler"
,,performer,"künstler"
,,corporate,"wirtschaftlichen"
,,happy,"gerne"
,,encountered,"begegneten"
,,ran,"begegneten"
,,away,"davonlaufen"
,,away,"entfernung"
,,away,"weg"
,,information,"angaben"
,,details,"angaben"
,,data,"angaben"
,,angry,"verärgert"
,,pissed,"verärgert"
,,sequitur,"folgerichtig"
,,consequently,"folgerichtig"
,,stressed,"betonte"
,,stressed,"betont"
,,stresses,"betont"
,,research,"wissenschaftliche"
,,research,"forschten"
,,castle,"schloss"
,,lock,"verschluss"
,,lock,"schloss"
,,closed,"schlossen"
,,closed,"schloss"
,,human,"menschenrechtsverletzungen"
,,human,"menschen"
,,human,"menschheit"
,,human,"menschenrechte"
,,human,"menschlichkeit"
,,rights,"menschenrechte"
,,rights,"menschenrechtsverletzungen"
,,violations,"menschenrechtsverletzungen"
,,place,"platz"
,,place,"ort"
,,room,"platz"
,,seat,"platz"
,,sympathetic,"verständnis"
,,permanently,"dauerhaft"
,,permanent,"ständiger"
,,permanent,"vollzeit"
,,permanent,"dauerhaft"
,,forever,"immer"
,,forever,"dauerhaft"
,,behaved,"benahm"
,,partner,"kollege"
,,partner,"partner"
,,partners,"partner"
,,elevated,"erhöhte"
,,elevated,"erhöhten"
,,elevated,"erhöht"
,,heightened,"gesteigerte"
,,heightened,"erhöhte"
,,heightened,"erhöhten"
,,anything,"alles"
,,closely,"eng"
,,mounting,"zunehmendem"
,,mounting,"zunehmenden"
,,arm,"arme"
,,same,"unverändert"
,,same,"gleichzeitig"
,,once,"mal"
,,once,"gleichzeitig"
,,once,"einmal"
,,once,"nachdem"
,,simultaneously,"gleichzeitig"
,,behavior,"verhaltens"
,,behavior,"betragen"
,,behavior,"verhalten"
,,behaviour,"verhaltens"
,,behaviour,"verhalten"
,,conduct,"verhaltens"
,,conduct,"betragen"
,,helped,"beigetragen"
,,weakest,"schwächsten"
,,brought,"gebracht"
,,brought,"brachte"
,,brought,"geführt"
,,brought,"eingeführt"
,,brought,"führte"
,,cultured,"kultiviert"
,,cultured,"kultivierte"
,,sophisticated,"kultiviert"
,,sophisticated,"kultivierte"
,,cultivated,"kultivierte"
,,lose,"abnehmen"
,,confronted,"konfrontiert"
,,faced,"konfrontiert"
,,face,"begegnen"
,,face,"konfrontiert"
,,murderer,"mörders"
,,murderer,"mörder"
,,assassin,"killer"
,,assassin,"mörders"
,,communities,"gemeinschaften"
,,communion,"gemeinschaften"
,,imprisonment,"lebenslängliche"
,,tough,"schwierig"
,,tough,"erschwerend"
,,indeed,"tat"
,,doing,"treiben"
,,doing,"getrieben"
,,doing,"tat"
,,doing,"tun"
,,doing,"machen"
,,doing,"macht"
,,power,"energielieferanten"
,,power,"strom"
,,power,"stromanbietern"
,,power,"stromkonzerne"
,,power,"stromanbieter"
,,power,"macht"
,,power,"elektrizität"
,,power,"stromlieferanten"
,,wanted,"gefährdetsten"
,,wanted,"wollte"
,,confess,"gestehen"
,,admit,"gestehen"
,,ever,"jemals"
,,ever,"nie"
,,count,"rechnen"
,,count,"comte"
,,peculiarity,"eigenheit"
,,quirk,"eigenheit"
,,foible,"eigenheit"
,,criminal,"strafgerichtshof"
,,ministry,"strafgerichtshof"
,,ministry,"ministers"
,,uk,"großbritannien"
,,tried,"bemüht"
,,tried,"versuchte"
,,tried,"versuchten"
,,tried,"versucht"
,,attempted,"versuchten"
,,resume,"fortsetzen"
,,counteract,"entgegenzuwirken"
,,counter,"entgegenzuwirken"
,,cause,"verursachen"
,,cause,"hervorgerufenen"
,,causing,"verursachen"
,,corner,"enge"
,,custody,"haft"
,,prison,"gefängnis"
,,prison,"haft"
,,prison,"gefängnisstrafe"
,,prison,"haftstrafe"
,,reserved,"zurückhaltend"
,,shy,"zurückhaltend"
,,restrained,"zurückhaltend"
,,lives,"lebt"
,,lives,"leben"
,,serious,"bedenklich"
,,bad,"bedenklich"
,,bad,"schlimm"
,,bad,"eskalierenden"
,,bad,"schlimmer"
,,bad,"negative"
,,dangerous,"bedenklich"
,,too,"ebenfalls"
,,too,"auch"
,,too,"zu"
,,too,"genug"
,,exploding,"explodierenden"
,,exploding,"entstehende"
,,used,"aufgebraucht"
,,used,"angewendet"
,,quietly,"unauffällig"
,,inconspicuous,"unauffällig"
,,avoidance,"vermeidung"
,,avoiding,"vermeidung"
,,avoiding,"vermeiden"
,,avoid,"vermeidung"
,,avoid,"vermeiden"
,,groceries,"lebensmittel"
,,groceries,"lebensmitteln"
,,exchange,"austausch"
,,trade,"austausch"
,,switch,"austausch"
,,annually,"jährlich"
,,annual,"jährlich"
,,helping,"helfen"
,,retreat,"rückzug"
,,deal,"klarkommen"
,,deal,"umzugehen"
,,handle,"klarkommen"
,,handle,"umzugehen"
,,enhanced,"gesteigerte"
,,enhanced,"verbesserten"
,,ramp,"implementieren"
,,applied,"implementieren"
,,applied,"angewendet"
,,inflationary,"inflation"
,,bonds,"inflation"
,,season,"jahres"
,,murders,"tötungsdelikte"
,,murders,"mordserie"
,,murders,"morden"
,,murders,"morde"
,,she,"sie"
,,decrease,"verringern"
,,decrease,"rückgang"
,,supposed,"sollten"
,,supposed,"sollte"
,,answered,"antworteten"
,,sympathy,"solidarität"
,,glorified,"besserer"
,,absolutely,"unbedingt"
,,absolutely,"unbeding"
,,dying,"unbeding"
,,plural,"mehrzahl"
,,unless,"denn"
,,yourself,"selber"
,,yourself,"eigene"
,,yourself,"selbst"
,,disgust,"abscheu"
,,loathing,"abscheu"
,,revulsion,"abscheu"
,,lethal,"todbringender"
,,desperados,"todbringender"
,,deadly,"todbringender"
,,even,"auch"
,,even,"einmal"
,,even,"jemals"
,,even,"mal"
,,even,"selbst"
,,even,"trotz"
,,proportionate,"alarmierenden"
,,quadruple,"vierfach"
,,quadruple,"vierfacher"
,,quadruple,"vierfachen"
,,draw,"zeichnen"
